Year,Month,Mdate,Sensor_Name,Count,Rank
2018,June,5,Flinders Street Station Underpass,33969,5.0
2018,June,5,Town Hall (West),29629,6.0
2018,June,5,Bourke Street Mall (North),29543,7.0
2018,June,5,Melbourne Central,26361,8.0
2018,June,5,Southern Cross Station,25746,9.0
2018,June,5,Princes Bridge,24452,10.0
2018,June,6,Flinders La-Swanston St (West),48570,1.0
2018,June,6,Southbank,47931,2.0
2018,June,6,Flinders St-Elizabeth St (East),41981,3.0
2018,June,6,Spencer St-Collins St (North),41634,4.0
2018,June,6,Flinders Street Station Underpass,36853,5.0
2018,June,6,Town Hall (West),34356,6.0
2018,June,6,Princes Bridge,33114,7.0
2018,June,6,Bourke Street Mall (North),32298,8.0
2018,June,6,Melbourne Central,28635,9.0
2018,June,6,Southern Cross Station,25579,10.0
2018,June,7,Flinders La-Swanston St (West),43701,1.0
2018,June,7,Spencer St-Collins St (North),40412,2.0
2018,June,7,Flinders St-Elizabeth St (East),39177,3.0
2018,June,7,Southbank,36722,4.0
2018,June,7,Bourke Street Mall (North),33422,5.0
2018,June,7,Flinders Street Station Underpass,33327,6.0
2018,June,7,Town Hall (West),32586,7.0
2018,June,7,Melbourne Central,28072,8.0
2018,June,7,Princes Bridge,27136,9.0
2018,June,7,Southern Cross Station,25391,10.0
2018,June,8,Flinders La-Swanston St (West),44780,1.0
2018,June,8,Spencer St-Collins St (North),39477,2.0
2018,June,8,Flinders St-Elizabeth St (East),38404,3.0
2018,June,8,Southbank,36063,4.0
2018,June,8,Bourke Street Mall (North),35683,5.0
2018,June,8,Town Hall (West),35227,6.0
2018,June,8,Flinders Street Station Underpass,34629,7.0
2018,June,8,Melbourne Central,30925,8.0
2018,June,8,Melbourne Central-Elizabeth St (East),27151,9.0
2018,June,8,Princes Bridge,26695,10.0
2018,June,9,Flinders La-Swanston St (West),46674,1.0
2018,June,9,Southbank,44481,2.0
2018,June,9,Princes Bridge,41646,3.0
2018,June,9,Town Hall (West),39112,4.0
2018,June,9,Bourke Street Mall (North),38557,5.0
2018,June,9,Flinders St-Elizabeth St (East),35807,6.0
2018,June,9,Melbourne Central,32822,7.0
2018,June,9,Melbourne Convention Exhibition Centre,31879,8.0
2018,June,9,The Arts Centre,30948,9.0
2018,June,9,Flinders Street Station Underpass,28353,10.0
2018,June,10,Southbank,47440,1.0
2018,June,10,Flinders La-Swanston St (West),41183,2.0
2018,June,10,Princes Bridge,36915,3.0
2018,June,10,Bourke Street Mall (North),34905,4.0
2018,June,10,Flinders St-Elizabeth St (East),33757,5.0
2018,June,10,Melbourne Convention Exhibition Centre,33707,6.0
2018,June,10,Town Hall (West),33321,7.0
2018,June,10,Melbourne Central,30216,8.0
2018,June,10,The Arts Centre,29762,9.0
2018,June,10,Flinders Street Station Underpass,28020,10.0
2018,June,11,Flinders La-Swanston St (West),36103,1.0
2018,June,11,Southbank,34517,2.0
2018,June,11,Princes Bridge,29763,3.0
2018,June,11,Bourke Street Mall (North),29550,4.0
2018,June,11,Town Hall (West),28597,5.0
2018,June,11,Flinders St-Elizabeth St (East),28258,6.0
2018,June,11,Melbourne Central,25945,7.0
2018,June,11,The Arts Centre,24343,8.0
2018,June,11,Flinders Street Station Underpass,21548,9.0
2018,June,11,Bourke Street Mall (South),19435,10.0
2018,June,12,Flinders La-Swanston St (West),39133,1.0
2018,June,12,Spencer St-Collins St (North),38049,2.0
2018,June,12,Flinders St-Elizabeth St (East),36816,3.0
2018,June,12,Southbank,31312,4.0
2018,June,12,Flinders Street Station Underpass,30993,5.0
2018,June,12,Town Hall (West),30138,6.0
2018,June,12,Bourke Street Mall (North),28761,7.0
2018,June,12,Melbourne Central,26409,8.0
2018,June,12,Princes Bridge,24446,9.0
2018,June,12,Southern Cross Station,24185,10.0
2018,June,13,Spencer St-Collins St (North),40409,1.0
2018,June,13,Flinders La-Swanston St (West),40289,2.0
2018,June,13,Flinders St-Elizabeth St (East),35627,3.0
2018,June,13,Flinders Street Station Underpass,31547,4.0
2018,June,13,Southbank,31330,5.0
2018,June,13,Town Hall (West),29667,6.0
2018,June,13,Bourke Street Mall (North),29113,7.0
2018,June,13,Princes Bridge,26324,8.0
2018,June,13,Melbourne Central,25361,9.0
2018,June,13,Southern Cross Station,24585,10.0
2018,June,14,Flinders La-Swanston St (West),41790,1.0
2018,June,14,Spencer St-Collins St (North),39859,2.0
2018,June,14,Flinders St-Elizabeth St (East),37473,3.0
2018,June,14,Southbank,34820,4.0
2018,June,14,Bourke Street Mall (North),33011,5.0
2018,June,14,Flinders Street Station Underpass,32982,6.0
2018,June,14,Town Hall (West),31407,7.0
2018,June,14,Melbourne Central,27342,8.0
2018,June,14,Princes Bridge,26340,9.0
2018,June,14,Southern Cross Station,25740,10.0
2018,June,15,Flinders La-Swanston St (West),45481,1.0
2018,June,15,Spencer St-Collins St (North),39402,2.0
2018,June,15,Flinders St-Elizabeth St (East),38024,3.0
2018,June,15,Bourke Street Mall (North),36301,4.0
2018,June,15,Southbank,35930,5.0
2018,June,15,Town Hall (West),34525,6.0
2018,June,15,Flinders Street Station Underpass,34386,7.0
2018,June,15,Melbourne Central,30824,8.0
2018,June,15,Princes Bridge,30403,9.0
2018,June,15,The Arts Centre,25772,10.0
2018,June,16,Flinders La-Swanston St (West),42510,1.0
2018,June,16,Southbank,35894,2.0
2018,June,16,Town Hall (West),34933,3.0
2018,June,16,Bourke Street Mall (North),34572,4.0
2018,June,16,Princes Bridge,32245,5.0
2018,June,16,Melbourne Central,32078,6.0
2018,June,16,Flinders St-Elizabeth St (East),30895,7.0
2018,June,16,The Arts Centre,26204,8.0
2018,June,16,Flinders Street Station Underpass,25743,9.0
2018,June,16,Bourke Street Mall (South),25288,10.0
2018,June,17,Flinders La-Swanston St (West),27387,1.0
2018,June,17,Town Hall (West),21953,2.0
2018,June,17,Flinders St-Elizabeth St (East),21473,3.0
2018,June,17,Bourke Street Mall (North),21265,4.0
2018,June,17,Melbourne Central,20743,5.0
2018,June,17,Southbank,20091,6.0
2018,June,17,Princes Bridge,16841,7.0
2018,June,17,Flinders Street Station Underpass,14920,8.0
2018,June,17,The Arts Centre,14809,9.0
2018,June,17,Bourke Street Mall (South),14028,10.0
2018,June,18,Flinders La-Swanston St (West),39020,1.0
2018,June,18,Spencer St-Collins St (North),37221,2.0
2018,June,18,Flinders St-Elizabeth St (East),36730,3.0
2018,June,18,Southbank,33708,4.0
2018,June,18,Flinders Street Station Underpass,32450,5.0
2018,June,18,Town Hall (West),29960,6.0
2018,June,18,Bourke Street Mall (North),28632,7.0
2018,June,18,Melbourne Central,25835,8.0
2018,June,18,Princes Bridge,25667,9.0
2018,June,18,Southern Cross Station,24903,10.0
2018,June,19,Flinders La-Swanston St (West),41112,1.0
2018,June,19,Flinders St-Elizabeth St (East),38539,2.0
2018,June,19,Spencer St-Collins St (North),38323,3.0
2018,June,19,Southbank,36024,4.0
2018,June,19,Flinders Street Station Underpass,33988,5.0
2018,June,19,Town Hall (West),31174,6.0
2018,June,19,Bourke Street Mall (North),30833,7.0
2018,June,19,Princes Bridge,27958,8.0
2018,June,19,Melbourne Central,27625,9.0
2018,June,19,Southern Cross Station,25704,10.0
2018,June,20,Flinders La-Swanston St (West),42544,1.0
2018,June,20,Spencer St-Collins St (North),40193,2.0
2018,June,20,Flinders St-Elizabeth St (East),38342,3.0
2018,June,20,Southbank,34977,4.0
2018,June,20,Flinders Street Station Underpass,33014,5.0
2018,June,20,Bourke Street Mall (North),32077,6.0
2018,June,20,Town Hall (West),32014,7.0
2018,June,20,Princes Bridge,29290,8.0
2018,June,20,Melbourne Central,28317,9.0
2018,June,20,The Arts Centre,25853,10.0
2018,June,21,Flinders La-Swanston St (West),43030,1.0
2018,June,21,Spencer St-Collins St (North),39876,2.0
2018,June,21,Flinders St-Elizabeth St (East),39005,3.0
2018,June,21,Southbank,37620,4.0
2018,June,21,Bourke Street Mall (North),36901,5.0
2018,June,21,Flinders Street Station Underpass,34496,6.0
2018,June,21,Town Hall (West),33745,7.0
2018,June,21,Princes Bridge,30311,8.0
2018,June,21,Melbourne Central,29325,9.0
2018,June,21,The Arts Centre,26550,10.0
2018,June,22,Flinders La-Swanston St (West),46552,1.0
2018,June,22,Bourke Street Mall (North),41333,2.0
2018,June,22,Flinders St-Elizabeth St (East),40723,3.0
2018,June,22,Southbank,40544,4.0
2018,June,22,Spencer St-Collins St (North),40349,5.0
2018,June,22,Town Hall (West),37253,6.0
2018,June,22,Flinders Street Station Underpass,36707,7.0
2018,June,22,Princes Bridge,35361,8.0
2018,June,22,Melbourne Central,33553,9.0
2018,June,22,The Arts Centre,30400,10.0
2018,June,23,Flinders La-Swanston St (West),38673,1.0
2018,June,23,Bourke Street Mall (North),35076,2.0
2018,June,23,Southbank,32454,3.0
2018,June,23,Town Hall (West),32416,4.0
2018,June,23,Princes Bridge,31913,5.0
2018,June,23,Melbourne Central,31637,6.0
2018,June,23,Flinders St-Elizabeth St (East),30355,7.0
2018,June,23,The Arts Centre,26338,8.0
2018,June,23,Flinders Street Station Underpass,24545,9.0
2018,June,23,Bourke Street Mall (South),23475,10.0
2018,June,24,Flinders La-Swanston St (West),33759,1.0
2018,June,24,Bourke Street Mall (North),29828,2.0
2018,June,24,Southbank,29127,3.0
2018,June,24,Town Hall (West),27075,4.0
2018,June,24,Flinders St-Elizabeth St (East),26588,5.0
2018,June,24,Melbourne Central,26445,6.0
2018,June,24,Princes Bridge,26101,7.0
2018,June,24,Flinders Street Station Underpass,21169,8.0
2018,June,24,The Arts Centre,21077,9.0
2018,June,24,Melbourne Central-Elizabeth St (East),20301,10.0
2018,June,25,Flinders La-Swanston St (West),39853,1.0
2018,June,25,Spencer St-Collins St (North),36996,2.0
2018,June,25,Flinders St-Elizabeth St (East),36336,3.0
2018,June,25,Southbank,33137,4.0
2018,June,25,Flinders Street Station Underpass,31684,5.0
2018,June,25,Princes Bridge,31192,6.0
2018,June,25,Bourke Street Mall (North),30249,7.0
2018,June,25,Town Hall (West),30069,8.0
2018,June,25,The Arts Centre,26478,9.0
2018,June,25,Melbourne Central,24823,10.0
2018,June,26,Spencer St-Collins St (North),39765,1.0
2018,June,26,Flinders La-Swanston St (West),39459,2.0
2018,June,26,Flinders St-Elizabeth St (East),37884,3.0
2018,June,26,Southbank,35643,4.0
2018,June,26,Flinders Street Station Underpass,33348,5.0
2018,June,26,Bourke Street Mall (North),30796,6.0
2018,June,26,Town Hall (West),30591,7.0
2018,June,26,Melbourne Central,26856,8.0
2018,June,26,Princes Bridge,25849,9.0
2018,June,26,Southern Cross Station,25729,10.0
2018,June,27,Flinders La-Swanston St (West),42224,1.0
2018,June,27,Spencer St-Collins St (North),39587,2.0
2018,June,27,Flinders St-Elizabeth St (East),37852,3.0
2018,June,27,Southbank,34063,4.0
2018,June,27,Flinders Street Station Underpass,33595,5.0
2018,June,27,Bourke Street Mall (North),31928,6.0
2018,June,27,Town Hall (West),31445,7.0
2018,June,27,Southern Cross Station,30042,8.0
2018,June,27,Princes Bridge,27760,9.0
2018,June,27,Melbourne Central,26624,10.0
2018,June,28,Spencer St-Collins St (North),43820,1.0
2018,June,28,Flinders La-Swanston St (West),43061,2.0
2018,June,28,Flinders St-Elizabeth St (East),37619,3.0
2018,June,28,Southern Cross Station,35071,4.0
2018,June,28,Southbank,34853,5.0
2018,June,28,Flinders Street Station Underpass,34618,6.0
2018,June,28,Bourke Street Mall (North),32946,7.0
2018,June,28,Town Hall (West),31736,8.0
2018,June,28,Princes Bridge,27404,9.0
2018,June,28,Melbourne Central,26086,10.0
2018,June,29,Flinders La-Swanston St (West),48228,1.0
2018,June,29,Spencer St-Collins St (North),43339,2.0
2018,June,29,Southbank,40959,3.0
2018,June,29,Flinders St-Elizabeth St (East),39913,4.0
2018,June,29,Bourke Street Mall (North),38916,5.0
2018,June,29,Flinders Street Station Underpass,37244,6.0
2018,June,29,Town Hall (West),37106,7.0
2018,June,29,Southern Cross Station,33697,8.0
2018,June,29,Princes Bridge,32541,9.0
2018,June,29,Melbourne Central,30554,10.0
2018,June,30,Flinders La-Swanston St (West),42307,1.0
2018,June,30,Town Hall (West),34944,2.0
2018,June,30,Bourke Street Mall (North),34531,3.0
2018,June,30,Southbank,33900,4.0
2018,June,30,Princes Bridge,30890,5.0
2018,June,30,Flinders St-Elizabeth St (East),30882,6.0
2018,June,30,Melbourne Central,29496,7.0
2018,June,30,The Arts Centre,24646,8.0
2018,June,30,New Quay,24428,9.0
2018,June,30,Flinders Street Station Underpass,23434,10.0
2018,March,1,Flinders La-Swanston St (West),51409,1.0
2018,March,1,Southbank,44142,2.0
2018,March,1,Flinders Street Station Underpass,42893,3.0
2018,March,1,Princes Bridge,41759,4.0
2018,March,1,Spencer St-Collins St (North),41570,5.0
2018,March,1,Flinders St-Elizabeth St (East),41317,6.0
2018,March,1,Town Hall (West),37669,7.0
2018,March,1,The Arts Centre,34879,8.0
2018,March,1,Melbourne Central,34289,9.0
2018,March,1,Bourke Street Mall (North),32700,10.0
2018,March,2,Southbank,56024,1.0
2018,March,2,Flinders La-Swanston St (West),55644,2.0
2018,March,2,Flinders Street Station Underpass,48738,3.0
2018,March,2,Flinders St-Elizabeth St (East),44218,4.0
2018,March,2,Princes Bridge,43225,5.0
2018,March,2,Town Hall (West),42956,6.0
2018,March,2,Spencer St-Collins St (North),41191,7.0
2018,March,2,Bourke Street Mall (North),39787,8.0
2018,March,2,Melbourne Central,39676,9.0
2018,March,2,The Arts Centre,32980,10.0
2018,March,3,Flinders La-Swanston St (West),49126,1.0
2018,March,3,Southbank,48680,2.0
2018,March,3,Princes Bridge,41458,3.0
2018,March,3,Town Hall (West),38090,4.0
2018,March,3,Melbourne Central,37038,5.0
2018,March,3,Bourke Street Mall (North),35658,6.0
2018,March,3,Flinders St-Elizabeth St (East),34223,7.0
2018,March,3,Flinders Street Station Underpass,32045,8.0
2018,March,3,The Arts Centre,31110,9.0
2018,March,3,Melbourne Central-Elizabeth St (East),25153,10.0
2018,March,4,Flinders La-Swanston St (West),37396,1.0
2018,March,4,Southbank,36757,2.0
2018,March,4,Princes Bridge,32787,3.0
2018,March,4,Flinders St-Elizabeth St (East),31173,4.0
2018,March,4,Town Hall (West),29905,5.0
2018,March,4,Melbourne Central,29738,6.0
2018,March,4,Bourke Street Mall (North),28057,7.0
2018,March,4,Flinders Street Station Underpass,26893,8.0
2018,March,4,The Arts Centre,25094,9.0
2018,March,4,Melbourne Central-Elizabeth St (East),21495,10.0
2018,March,5,Flinders La-Swanston St (West),45176,1.0
2018,March,5,Southbank,43172,2.0
2018,March,5,Flinders St-Elizabeth St (East),41220,3.0
2018,March,5,Flinders Street Station Underpass,40790,4.0
2018,March,5,Spencer St-Collins St (North),40295,5.0
2018,March,5,Town Hall (West),33333,6.0
2018,March,5,Melbourne Central,31723,7.0
2018,March,5,Princes Bridge,30825,8.0
2018,March,5,Bourke Street Mall (North),29536,9.0
2018,March,5,Melbourne Central-Elizabeth St (East),24697,10.0
2018,March,6,Flinders La-Swanston St (West),47980,1.0
2018,March,6,Southbank,45513,2.0
2018,March,6,Flinders Street Station Underpass,43384,3.0
2018,March,6,Flinders St-Elizabeth St (East),42213,4.0
2018,March,6,Spencer St-Collins St (North),41281,5.0
2018,March,6,Princes Bridge,35677,6.0
2018,March,6,Town Hall (West),34234,7.0
2018,March,6,Melbourne Central,33209,8.0
2018,March,6,Bourke Street Mall (North),32419,9.0
2018,March,6,The Arts Centre,30359,10.0
2018,March,7,Flinders La-Swanston St (West),51426,1.0
2018,March,7,Southbank,47247,2.0
2018,March,7,Flinders Street Station Underpass,44684,3.0
2018,March,7,Flinders St-Elizabeth St (East),42731,4.0
2018,March,7,Spencer St-Collins St (North),41626,5.0
2018,March,7,Town Hall (West),36621,6.0
2018,March,7,Princes Bridge,35782,7.0
2018,March,7,Melbourne Central,35168,8.0
2018,March,7,Bourke Street Mall (North),34519,9.0
2018,March,7,The Arts Centre,29248,10.0
2018,March,8,Flinders La-Swanston St (West),53663,1.0
2018,March,8,Southbank,49017,2.0
2018,March,8,Flinders Street Station Underpass,46071,3.0
2018,March,8,Flinders St-Elizabeth St (East),44018,4.0
2018,March,8,Spencer St-Collins St (North),43517,5.0
2018,March,8,Princes Bridge,40058,6.0
2018,March,8,Town Hall (West),39476,7.0
2018,March,8,Bourke Street Mall (North),38214,8.0
2018,March,8,Melbourne Central,36660,9.0
2018,March,8,The Arts Centre,33312,10.0
2018,March,9,Southbank,61599,1.0
2018,March,9,Flinders La-Swanston St (West),59922,2.0
2018,March,9,Flinders Street Station Underpass,51909,3.0
2018,March,9,Flinders St-Elizabeth St (East),46966,4.0
2018,March,9,Spencer St-Collins St (North),46526,5.0
2018,March,9,Princes Bridge,45190,6.0
2018,March,9,Town Hall (West),44611,7.0
2018,March,9,Bourke Street Mall (North),44152,8.0
2018,March,9,Melbourne Central,39757,9.0
2018,March,9,Melbourne Central-Elizabeth St (East),31013,10.0
2018,March,10,Southbank,64494,1.0
2018,March,10,Flinders La-Swanston St (West),57636,2.0
2018,March,10,Princes Bridge,50633,3.0
2018,March,10,Birrarung Marr,44183,4.0
2018,March,10,Town Hall (West),42381,5.0
2018,March,10,Bourke Street Mall (North),40291,6.0
2018,March,10,Flinders St-Elizabeth St (East),38834,7.0
2018,March,10,Melbourne Central,37773,8.0
2018,March,10,Flinders Street Station Underpass,37145,9.0
2018,March,10,Bourke Street Mall (South),29967,10.0
2018,March,11,Southbank,74160,1.0
2018,March,11,Birrarung Marr,67211,2.0
2018,March,11,Flinders La-Swanston St (West),57244,3.0
2018,March,11,Princes Bridge,56374,4.0
2018,March,11,St Kilda Rd-Alexandra Gardens,47246,5.0
2018,March,11,Town Hall (West),43815,6.0
2018,March,11,Melbourne Central,37147,7.0
2018,March,11,Flinders Street Station Underpass,36703,8.0
2018,March,11,Flinders St-Elizabeth St (East),35435,9.0
2018,March,11,Bourke Street Mall (North),30203,10.0
2018,March,12,Southbank,55164,1.0
2018,March,12,Birrarung Marr,53629,2.0
2018,March,12,Flinders La-Swanston St (West),49519,3.0
2018,March,12,Princes Bridge,49051,4.0
2018,March,12,St Kilda Rd-Alexandra Gardens,44915,5.0
2018,March,12,Town Hall (West),36683,6.0
2018,March,12,Flinders St-Elizabeth St (East),33443,7.0
2018,March,12,Melbourne Central,32115,8.0
2018,March,12,Flinders Street Station Underpass,30486,9.0
2018,March,12,Bourke Street Mall (North),28282,10.0
2018,March,13,Flinders La-Swanston St (West),47819,1.0
2018,March,13,Southbank,42097,2.0
2018,March,13,Flinders St-Elizabeth St (East),41657,3.0
2018,March,13,Flinders Street Station Underpass,41651,4.0
2018,March,13,Spencer St-Collins St (North),40702,5.0
2018,March,13,Town Hall (West),34396,6.0
2018,March,13,Melbourne Central,32501,7.0
2018,March,13,Bourke Street Mall (North),32397,8.0
2018,March,13,Princes Bridge,32134,9.0
2018,March,13,Melbourne Central-Elizabeth St (East),25638,10.0
2018,March,14,Flinders La-Swanston St (West),49799,1.0
2018,March,14,Southbank,44498,2.0
2018,March,14,Flinders Street Station Underpass,43213,3.0
2018,March,14,Flinders St-Elizabeth St (East),42068,4.0
2018,March,14,Spencer St-Collins St (North),41111,5.0
